"datasourceId","drugId","therapeuticArea","noTarget","interactionAssociation","phenotypeAssociation","score","datasourceName","datasourceType","yearApproval","brandDrugName","originalDrugName"
"crispr","CHEMBL4594334","Other indication",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)",2023,"Wainua","Eplontersen"
"crispr","CHEMBL4594334","Other indication",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)",2023,"Wainua","Eplontersen"
"crispr","CHEMBL4303214","Oncology",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)",2023,"Fruzaqla","Fruquintinib"
"crispr","CHEMBL4298137","No human target",TRUE,NA,NA,NA,"Project Score","Functional genomics (cancer)",2023,"Xacduro","Sulbactam, durlobactam"
"crispr","CHEMBL4298086","Other indication",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)",2023,"Veopoz","Pozelimab"
"crispr","CHEMBL4297820","Other indication",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)",2023,"Rystiggo","Rozanolixizumab"
"crispr","CHEMBL4297801","No human target",TRUE,NA,NA,NA,"Project Score","Functional genomics (cancer)",2023,"Elfabrio","Pegunigalsidase alfa"
"crispr","CHEMBL4297700","Other indication",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)",2023,"Bimzelx","Bimekizumab"
"crispr","CHEMBL4297575","No human target",TRUE,NA,NA,NA,"Project Score","Functional genomics (cancer)",2023,"Beyfortus","Nirsevimab"
"crispr","CHEMBL403","No human target",TRUE,NA,NA,NA,"Project Score","Functional genomics (cancer)",2023,"Xacduro","Sulbactam, durlobactam"
"crispr","CHEMBL3989945","No human target",TRUE,NA,NA,NA,"Project Score","Functional genomics (cancer)",2023,"Rezzayo","Rezafungin"
"crispr","CHEMBL3707311","No human target",TRUE,NA,NA,NA,"Project Score","Functional genomics (cancer)",2023,"Agamree","Vamorolone"
"crispr","CHEMBL3707310","No human target",TRUE,NA,NA,NA,"Project Score","Functional genomics (cancer)",2023,"Xdemvy","Lotilaner"
"crispr","CHEMBL3608680","Other indication",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)",2023,"Veozah","Fezolinetant"
"crispr","CHEMBL3544988","Other indication",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)",2023,"Jesduvroq","Daprodustat"
"crispr","CHEMBL3358920","Other indication",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)",2023,"Velsipity","Etrasimod"
"crispr","CHEMBL2105648","Other indication",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)",2023,"Sohonos","Palovarotene"
"crispr","CHEMBL2105420","No human target",TRUE,NA,NA,NA,"Project Score","Functional genomics (cancer)",2023,"Defencath","Taurolidine, heparin"
"crispr","CHEMBL197084","No human target",TRUE,NA,NA,NA,"Project Score","Functional genomics (cancer)",2023,"Daybue","Trofinetide"
"crispr","CHEMBL163","Other indication",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)",2023,"Paxlovid","Nirmatrelvir, ritonavir"
"crispr","CHEMBL4303525","Other indication",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)",2023,"Skyclarys","Omaveloxolone"
"crispr","CHEMBL4298037","Oncology",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)",2023,"Zynyz","Retifanlimab"
"crispr","CHEMBL4297843","Oncology",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)",2023,"Loqtorzi","Toripalimab"
"crispr","CHEMBL4085457","Other indication",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)",2023,"Litfulo","Ritlecitinib"
"crispr","CHEMBL3039507","Other indication",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)",2023,"Inpefa","Sotagliflozin"
"crispr","CHEMBL2397415","Other indication",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)",2023,"Zavzpret","Zavegepant"
"crispr","CHEMBL1770916","Oncology",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)",2023,"Ogsiveo","Nirogacestat"
"crispr","CHEMBL4298207","Other indication",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)",2023,"Zilbrysq","Zilucoplan"
"crispr","CHEMBL4298010","Other indication",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)",2023,"Lamzede","Velmanase alfa"
"crispr","CHEMBL4105630","Other indication",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)",2023,"Zurzuvae","Zuranolone"
"crispr","CHEMBL4298092","Oncology",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)",2023,"Columvi","Glofitamab"
"crispr","CHEMBL4297889","Other indication",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)",2023,"Izervay","Avacincaptad pegol"
"crispr","CHEMBL4594503","Oncology",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)",2023,"Talvey","Talquetamab"
"crispr","CHEMBL4297809","Oncology",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)",2023,"Elrexfio","Elranatamab"
"crispr","CHEMBL1808388","Other indication",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)",2023,"Brenzavvy","Bexagliflozin"
"crispr","CHEMBL5095030","Oncology",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)",2023,"Aphexda","Motixafortide"
"crispr","CHEMBL284092","Other indication",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)",2023,"Exxua","Gepirone"
"crispr","CHEMBL4650485","Oncology",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)",2023,"Jaypirca","Pirtobrutinib"
"crispr","CHEMBL3990014","Other indication",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)",2023,"Omvoh","Mirikizumab"
"crispr","CHEMBL1078178","Other indication",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)",2023,"Ojjaara","Momelotinib"
"crispr","CHEMBL3643413","Other indication",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)",2023,"Joenja","Leniolisib"
"crispr","CHEMBL3833346","Other indication",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)",2023,"Qalsody","Tofersen"
"crispr","CHEMBL4297830","Other indication",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)",2023,"Ngenla","Somatrogon"
"crispr","CHEMBL3833321","Other indication",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)",2023,"Leqembi","Lecanemab"
"crispr","CHEMBL4298138","Oncology",FALSE,TRUE,NA,0,"Project Score","Functional genomics (cancer)",2023,"Augtyro","Repotrectinib"
"crispr","EFBEMALENOGRASTIM ALFA","Other indication",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)",2023,"Ryzneuta","Efbemalenograstim alfa"
"crispr","CHEMBL4297509","Oncology",FALSE,TRUE,TRUE,0.275848599416273,"Project Score","Functional genomics (cancer)",2023,"Orserdu","Elacestrant"
"crispr","CHEMBL4594329","Other indication",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)",2023,"Pombiliti","Cipaglucosidase alfa"
"crispr","CHEMBL2325741","Oncology",FALSE,TRUE,TRUE,0.31232444727297,"Project Score","Functional genomics (cancer)",2023,"Truqap","Capivasertib"
"crispr","CHEMBL576982","Oncology",FALSE,TRUE,NA,0,"Project Score","Functional genomics (cancer)",2023,"Vanflyta","Quizartinib"
"crispr",NA,"No human target",TRUE,NA,NA,NA,"Project Score","Functional genomics (cancer)",2023,"Miebo","Perfluorohexyloctane"
"crispr",NA,"No human target",TRUE,NA,NA,NA,"Project Score","Functional genomics (cancer)",2023,"Filsuvez","Birch triterpenes"
"eva","FLOTUFOLASTAT F18","Other indication",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2023,"Posluma","Flotufolastat F18"
"eva","CHEMBL539423","Other indication",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2023,"Filspari","Sparsentan"
"eva","CHEMBL4802135","No human target",TRUE,NA,NA,NA,"ClinVar","Rare mendelian",2023,"Paxlovid","Nirmatrelvir, ritonavir"
"eva","CHEMBL4650393","Oncology",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2023,"Epkinly","Epcoritamab"
"eva","CHEMBL4650299","No human target",TRUE,NA,NA,NA,"ClinVar","Rare mendelian",2023,"Defencath","Taurolidine, heparin"
"eva","CHEMBL4650244","No human target",TRUE,NA,NA,NA,"ClinVar","Rare mendelian",2023,"Rivfloza","Nedosiran"
"eva","CHEMBL4594448","Other indication",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2023,"Fabhalta","Iptacopan"
"eva","CHEMBL4594334","Other indication",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2023,"Wainua","Eplontersen"
"eva","CHEMBL4594334","Other indication",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2023,"Wainua","Eplontersen"
"eva","CHEMBL4303214","Oncology",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2023,"Fruzaqla","Fruquintinib"
"eva","CHEMBL4298137","No human target",TRUE,NA,NA,NA,"ClinVar","Rare mendelian",2023,"Xacduro","Sulbactam, durlobactam"
"eva","CHEMBL4298086","Other indication",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2023,"Veopoz","Pozelimab"
"eva","CHEMBL4297820","Other indication",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2023,"Rystiggo","Rozanolixizumab"
"eva","CHEMBL4297801","No human target",TRUE,NA,NA,NA,"ClinVar","Rare mendelian",2023,"Elfabrio","Pegunigalsidase alfa"
"eva","CHEMBL4297700","Other indication",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2023,"Bimzelx","Bimekizumab"
"eva","CHEMBL4297575","No human target",TRUE,NA,NA,NA,"ClinVar","Rare mendelian",2023,"Beyfortus","Nirsevimab"
"eva","CHEMBL403","No human target",TRUE,NA,NA,NA,"ClinVar","Rare mendelian",2023,"Xacduro","Sulbactam, durlobactam"
"eva","CHEMBL3989945","No human target",TRUE,NA,NA,NA,"ClinVar","Rare mendelian",2023,"Rezzayo","Rezafungin"
"eva","CHEMBL3707311","No human target",TRUE,NA,NA,NA,"ClinVar","Rare mendelian",2023,"Agamree","Vamorolone"
"eva","CHEMBL3707310","No human target",TRUE,NA,NA,NA,"ClinVar","Rare mendelian",2023,"Xdemvy","Lotilaner"
"eva","CHEMBL3608680","Other indication",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2023,"Veozah","Fezolinetant"
"eva","CHEMBL3544988","Other indication",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2023,"Jesduvroq","Daprodustat"
"eva","CHEMBL3358920","Other indication",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2023,"Velsipity","Etrasimod"
"eva","CHEMBL2105648","Other indication",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2023,"Sohonos","Palovarotene"
"eva","CHEMBL2105420","No human target",TRUE,NA,NA,NA,"ClinVar","Rare mendelian",2023,"Defencath","Taurolidine, heparin"
"eva","CHEMBL197084","No human target",TRUE,NA,NA,NA,"ClinVar","Rare mendelian",2023,"Daybue","Trofinetide"
"eva","CHEMBL163","Other indication",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2023,"Paxlovid","Nirmatrelvir, ritonavir"
"eva","CHEMBL4303525","Other indication",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2023,"Skyclarys","Omaveloxolone"
"eva","CHEMBL4298037","Oncology",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2023,"Zynyz","Retifanlimab"
"eva","CHEMBL4297843","Oncology",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2023,"Loqtorzi","Toripalimab"
"eva","CHEMBL4085457","Other indication",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2023,"Litfulo","Ritlecitinib"
"eva","CHEMBL3039507","Other indication",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2023,"Inpefa","Sotagliflozin"
"eva","CHEMBL2397415","Other indication",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2023,"Zavzpret","Zavegepant"
"eva","CHEMBL1770916","Oncology",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2023,"Ogsiveo","Nirogacestat"
"eva","CHEMBL4298207","Other indication",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2023,"Zilbrysq","Zilucoplan"
"eva","CHEMBL4298010","Other indication",FALSE,NA,TRUE,0,"ClinVar","Rare mendelian",2023,"Lamzede","Velmanase alfa"
"eva","CHEMBL4105630","Other indication",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2023,"Zurzuvae","Zuranolone"
"eva","CHEMBL4298092","Oncology",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2023,"Columvi","Glofitamab"
"eva","CHEMBL4297889","Other indication",FALSE,TRUE,NA,0,"ClinVar","Rare mendelian",2023,"Izervay","Avacincaptad pegol"
"eva","CHEMBL4594503","Oncology",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2023,"Talvey","Talquetamab"
"eva","CHEMBL4297809","Oncology",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2023,"Elrexfio","Elranatamab"
"eva","CHEMBL1808388","Other indication",FALSE,NA,TRUE,0,"ClinVar","Rare mendelian",2023,"Brenzavvy","Bexagliflozin"
"eva","CHEMBL5095030","Oncology",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2023,"Aphexda","Motixafortide"
"eva","CHEMBL284092","Other indication",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2023,"Exxua","Gepirone"
"eva","CHEMBL4650485","Oncology",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2023,"Jaypirca","Pirtobrutinib"
"eva","CHEMBL3990014","Other indication",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2023,"Omvoh","Mirikizumab"
"eva","CHEMBL1078178","Other indication",FALSE,NA,TRUE,0,"ClinVar","Rare mendelian",2023,"Ojjaara","Momelotinib"
"eva","CHEMBL3643413","Other indication",FALSE,TRUE,TRUE,0.882586063825586,"ClinVar","Rare mendelian",2023,"Joenja","Leniolisib"
"eva","CHEMBL3833346","Other indication",FALSE,TRUE,TRUE,0.94095368206807,"ClinVar","Rare mendelian",2023,"Qalsody","Tofersen"
"eva","CHEMBL4297830","Other indication",FALSE,TRUE,TRUE,0.823614105697743,"ClinVar","Rare mendelian",2023,"Ngenla","Somatrogon"
"eva","CHEMBL3833321","Other indication",FALSE,TRUE,TRUE,0.874357153360333,"ClinVar","Rare mendelian",2023,"Leqembi","Lecanemab"
"eva","CHEMBL4298138","Oncology",FALSE,TRUE,NA,0,"ClinVar","Rare mendelian",2023,"Augtyro","Repotrectinib"
"eva","EFBEMALENOGRASTIM ALFA","Other indication",FALSE,TRUE,TRUE,0.911698023507167,"ClinVar","Rare mendelian",2023,"Ryzneuta","Efbemalenograstim alfa"
"eva","CHEMBL4297509","Oncology",FALSE,TRUE,TRUE,0.0151982699402905,"ClinVar","Rare mendelian",2023,"Orserdu","Elacestrant"
"eva","CHEMBL4594329","Other indication",FALSE,TRUE,TRUE,0.968652608175025,"ClinVar","Rare mendelian",2023,"Pombiliti","Cipaglucosidase alfa"
"eva","CHEMBL2325741","Oncology",FALSE,TRUE,TRUE,0.527999615212722,"ClinVar","Rare mendelian",2023,"Truqap","Capivasertib"
"eva","CHEMBL576982","Oncology",FALSE,TRUE,TRUE,0.304635215253477,"ClinVar","Rare mendelian",2023,"Vanflyta","Quizartinib"
"eva",NA,"No human target",TRUE,NA,NA,NA,"ClinVar","Rare mendelian",2023,"Miebo","Perfluorohexyloctane"
"eva",NA,"No human target",TRUE,NA,NA,NA,"ClinVar","Rare mendelian",2023,"Filsuvez","Birch triterpenes"
"eva_somatic","FLOTUFOLASTAT F18","Other indication",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2023,"Posluma","Flotufolastat F18"
"eva_somatic","CHEMBL539423","Other indication",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2023,"Filspari","Sparsentan"
"eva_somatic","CHEMBL4802135","No human target",TRUE,NA,NA,NA,"ClinVar (Somatic)","Somatic",2023,"Paxlovid","Nirmatrelvir, ritonavir"
"eva_somatic","CHEMBL4650393","Oncology",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2023,"Epkinly","Epcoritamab"
"eva_somatic","CHEMBL4650299","No human target",TRUE,NA,NA,NA,"ClinVar (Somatic)","Somatic",2023,"Defencath","Taurolidine, heparin"
"eva_somatic","CHEMBL4650244","No human target",TRUE,NA,NA,NA,"ClinVar (Somatic)","Somatic",2023,"Rivfloza","Nedosiran"
"eva_somatic","CHEMBL4594448","Other indication",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2023,"Fabhalta","Iptacopan"
"eva_somatic","CHEMBL4594334","Other indication",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2023,"Wainua","Eplontersen"
"eva_somatic","CHEMBL4594334","Other indication",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2023,"Wainua","Eplontersen"
"eva_somatic","CHEMBL4303214","Oncology",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2023,"Fruzaqla","Fruquintinib"
"eva_somatic","CHEMBL4298137","No human target",TRUE,NA,NA,NA,"ClinVar (Somatic)","Somatic",2023,"Xacduro","Sulbactam, durlobactam"
"eva_somatic","CHEMBL4298086","Other indication",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2023,"Veopoz","Pozelimab"
"eva_somatic","CHEMBL4297820","Other indication",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2023,"Rystiggo","Rozanolixizumab"
"eva_somatic","CHEMBL4297801","No human target",TRUE,NA,NA,NA,"ClinVar (Somatic)","Somatic",2023,"Elfabrio","Pegunigalsidase alfa"
"eva_somatic","CHEMBL4297700","Other indication",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2023,"Bimzelx","Bimekizumab"
"eva_somatic","CHEMBL4297575","No human target",TRUE,NA,NA,NA,"ClinVar (Somatic)","Somatic",2023,"Beyfortus","Nirsevimab"
"eva_somatic","CHEMBL403","No human target",TRUE,NA,NA,NA,"ClinVar (Somatic)","Somatic",2023,"Xacduro","Sulbactam, durlobactam"
"eva_somatic","CHEMBL3989945","No human target",TRUE,NA,NA,NA,"ClinVar (Somatic)","Somatic",2023,"Rezzayo","Rezafungin"
"eva_somatic","CHEMBL3707311","No human target",TRUE,NA,NA,NA,"ClinVar (Somatic)","Somatic",2023,"Agamree","Vamorolone"
"eva_somatic","CHEMBL3707310","No human target",TRUE,NA,NA,NA,"ClinVar (Somatic)","Somatic",2023,"Xdemvy","Lotilaner"
"eva_somatic","CHEMBL3608680","Other indication",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2023,"Veozah","Fezolinetant"
"eva_somatic","CHEMBL3544988","Other indication",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2023,"Jesduvroq","Daprodustat"
"eva_somatic","CHEMBL3358920","Other indication",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2023,"Velsipity","Etrasimod"
"eva_somatic","CHEMBL2105648","Other indication",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2023,"Sohonos","Palovarotene"
"eva_somatic","CHEMBL2105420","No human target",TRUE,NA,NA,NA,"ClinVar (Somatic)","Somatic",2023,"Defencath","Taurolidine, heparin"
"eva_somatic","CHEMBL197084","No human target",TRUE,NA,NA,NA,"ClinVar (Somatic)","Somatic",2023,"Daybue","Trofinetide"
"eva_somatic","CHEMBL163","Other indication",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2023,"Paxlovid","Nirmatrelvir, ritonavir"
"eva_somatic","CHEMBL4303525","Other indication",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2023,"Skyclarys","Omaveloxolone"
"eva_somatic","CHEMBL4298037","Oncology",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2023,"Zynyz","Retifanlimab"
"eva_somatic","CHEMBL4297843","Oncology",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2023,"Loqtorzi","Toripalimab"
"eva_somatic","CHEMBL4085457","Other indication",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2023,"Litfulo","Ritlecitinib"
"eva_somatic","CHEMBL3039507","Other indication",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2023,"Inpefa","Sotagliflozin"
"eva_somatic","CHEMBL2397415","Other indication",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2023,"Zavzpret","Zavegepant"
"eva_somatic","CHEMBL1770916","Oncology",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2023,"Ogsiveo","Nirogacestat"
"eva_somatic","CHEMBL4298207","Other indication",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2023,"Zilbrysq","Zilucoplan"
"eva_somatic","CHEMBL4298010","Other indication",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2023,"Lamzede","Velmanase alfa"
"eva_somatic","CHEMBL4105630","Other indication",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2023,"Zurzuvae","Zuranolone"
"eva_somatic","CHEMBL4298092","Oncology",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2023,"Columvi","Glofitamab"
"eva_somatic","CHEMBL4297889","Other indication",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2023,"Izervay","Avacincaptad pegol"
"eva_somatic","CHEMBL4594503","Oncology",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2023,"Talvey","Talquetamab"
"eva_somatic","CHEMBL4297809","Oncology",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2023,"Elrexfio","Elranatamab"
"eva_somatic","CHEMBL1808388","Other indication",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2023,"Brenzavvy","Bexagliflozin"
"eva_somatic","CHEMBL5095030","Oncology",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2023,"Aphexda","Motixafortide"
"eva_somatic","CHEMBL284092","Other indication",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2023,"Exxua","Gepirone"
"eva_somatic","CHEMBL4650485","Oncology",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2023,"Jaypirca","Pirtobrutinib"
"eva_somatic","CHEMBL3990014","Other indication",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2023,"Omvoh","Mirikizumab"
"eva_somatic","CHEMBL1078178","Other indication",FALSE,TRUE,NA,0,"ClinVar (Somatic)","Somatic",2023,"Ojjaara","Momelotinib"
"eva_somatic","CHEMBL3643413","Other indication",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2023,"Joenja","Leniolisib"
"eva_somatic","CHEMBL3833346","Other indication",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2023,"Qalsody","Tofersen"
"eva_somatic","CHEMBL4297830","Other indication",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2023,"Ngenla","Somatrogon"
"eva_somatic","CHEMBL3833321","Other indication",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2023,"Leqembi","Lecanemab"
"eva_somatic","CHEMBL4298138","Oncology",FALSE,TRUE,TRUE,0.547137717850459,"ClinVar (Somatic)","Somatic",2023,"Augtyro","Repotrectinib"
"eva_somatic","EFBEMALENOGRASTIM ALFA","Other indication",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2023,"Ryzneuta","Efbemalenograstim alfa"
"eva_somatic","CHEMBL4297509","Oncology",FALSE,TRUE,TRUE,0.303965398805811,"ClinVar (Somatic)","Somatic",2023,"Orserdu","Elacestrant"
"eva_somatic","CHEMBL4594329","Other indication",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2023,"Pombiliti","Cipaglucosidase alfa"
"eva_somatic","CHEMBL2325741","Oncology",FALSE,TRUE,TRUE,0.547137717850459,"ClinVar (Somatic)","Somatic",2023,"Truqap","Capivasertib"
"eva_somatic","CHEMBL576982","Oncology",FALSE,TRUE,TRUE,0.877781188653762,"ClinVar (Somatic)","Somatic",2023,"Vanflyta","Quizartinib"
"eva_somatic",NA,"No human target",TRUE,NA,NA,NA,"ClinVar (Somatic)","Somatic",2023,"Miebo","Perfluorohexyloctane"
"eva_somatic",NA,"No human target",TRUE,NA,NA,NA,"ClinVar (Somatic)","Somatic",2023,"Filsuvez","Birch triterpenes"
"gene2phenotype","FLOTUFOLASTAT F18","Other indication",FALSE,NA,NA,0,"gene2phenotype","Rare mendelian",2023,"Posluma","Flotufolastat F18"
"gene2phenotype","CHEMBL539423","Other indication",FALSE,NA,NA,0,"gene2phenotype","Rare mendelian",2023,"Filspari","Sparsentan"
"gene2phenotype","CHEMBL4802135","No human target",TRUE,NA,NA,NA,"gene2phenotype","Rare mendelian",2023,"Paxlovid","Nirmatrelvir, ritonavir"
"gene2phenotype","CHEMBL4650393","Oncology",FALSE,NA,NA,0,"gene2phenotype","Rare mendelian",2023,"Epkinly","Epcoritamab"
"gene2phenotype","CHEMBL4650299","No human target",TRUE,NA,NA,NA,"gene2phenotype","Rare mendelian",2023,"Defencath","Taurolidine, heparin"
"gene2phenotype","CHEMBL4650244","No human target",TRUE,NA,NA,NA,"gene2phenotype","Rare mendelian",2023,"Rivfloza","Nedosiran"
"gene2phenotype","CHEMBL4594448","Other indication",FALSE,NA,NA,0,"gene2phenotype","Rare mendelian",2023,"Fabhalta","Iptacopan"
"gene2phenotype","CHEMBL4594334","Other indication",FALSE,NA,NA,0,"gene2phenotype","Rare mendelian",2023,"Wainua","Eplontersen"
"gene2phenotype","CHEMBL4594334","Other indication",FALSE,NA,NA,0,"gene2phenotype","Rare mendelian",2023,"Wainua","Eplontersen"
"gene2phenotype","CHEMBL4303214","Oncology",FALSE,NA,NA,0,"gene2phenotype","Rare mendelian",2023,"Fruzaqla","Fruquintinib"
"gene2phenotype","CHEMBL4298137","No human target",TRUE,NA,NA,NA,"gene2phenotype","Rare mendelian",2023,"Xacduro","Sulbactam, durlobactam"
"gene2phenotype","CHEMBL4298086","Other indication",FALSE,NA,NA,0,"gene2phenotype","Rare mendelian",2023,"Veopoz","Pozelimab"
"gene2phenotype","CHEMBL4297820","Other indication",FALSE,NA,NA,0,"gene2phenotype","Rare mendelian",2023,"Rystiggo","Rozanolixizumab"
"gene2phenotype","CHEMBL4297801","No human target",TRUE,NA,NA,NA,"gene2phenotype","Rare mendelian",2023,"Elfabrio","Pegunigalsidase alfa"
"gene2phenotype","CHEMBL4297700","Other indication",FALSE,NA,NA,0,"gene2phenotype","Rare mendelian",2023,"Bimzelx","Bimekizumab"
"gene2phenotype","CHEMBL4297575","No human target",TRUE,NA,NA,NA,"gene2phenotype","Rare mendelian",2023,"Beyfortus","Nirsevimab"
"gene2phenotype","CHEMBL403","No human target",TRUE,NA,NA,NA,"gene2phenotype","Rare mendelian",2023,"Xacduro","Sulbactam, durlobactam"
"gene2phenotype","CHEMBL3989945","No human target",TRUE,NA,NA,NA,"gene2phenotype","Rare mendelian",2023,"Rezzayo","Rezafungin"
"gene2phenotype","CHEMBL3707311","No human target",TRUE,NA,NA,NA,"gene2phenotype","Rare mendelian",2023,"Agamree","Vamorolone"
"gene2phenotype","CHEMBL3707310","No human target",TRUE,NA,NA,NA,"gene2phenotype","Rare mendelian",2023,"Xdemvy","Lotilaner"
"gene2phenotype","CHEMBL3608680","Other indication",FALSE,NA,NA,0,"gene2phenotype","Rare mendelian",2023,"Veozah","Fezolinetant"
"gene2phenotype","CHEMBL3544988","Other indication",FALSE,NA,NA,0,"gene2phenotype","Rare mendelian",2023,"Jesduvroq","Daprodustat"
"gene2phenotype","CHEMBL3358920","Other indication",FALSE,NA,NA,0,"gene2phenotype","Rare mendelian",2023,"Velsipity","Etrasimod"
"gene2phenotype","CHEMBL2105648","Other indication",FALSE,NA,NA,0,"gene2phenotype","Rare mendelian",2023,"Sohonos","Palovarotene"
