"datasourceId","Drug_name","TA","noTarget","interactionAssociation","phenotypeAssociation","score","datasourceName","datasourceType","Year"
"eva_somatic","LURBINECTEDIN","No human target",TRUE,NA,NA,NA,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","LUMASIRAN","Other indication",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","LONAFARNIB","Other indication",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","LACTITOL","No human target",TRUE,NA,NA,NA,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","INEBILIZUMAB","Other indication",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","FOSTEMSAVIR","No human target",TRUE,NA,NA,NA,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","FLUOROESTRADIOL F-18","No human target",TRUE,NA,NA,NA,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","FLORTAUCIPIR F-18","No human target",TRUE,NA,NA,NA,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","COPPER DOTATATE CU-64","No human target",TRUE,NA,NA,NA,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","BEROTRALSTAT","Other indication",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","BEMPEDOIC ACID","Other indication",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","BEMPEDOIC ACID","Other indication",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","ATOLTIVIMAB","No human target",TRUE,NA,NA,NA,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","ARTESUNATE","No human target",TRUE,NA,NA,NA,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","ANSUVIMAB","No human target",TRUE,NA,NA,NA,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","AMISULPRIDE","Other indication",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","ABAMETAPIR","No human target",TRUE,NA,NA,NA,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","RIMEGEPANT","Other indication",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","OZANIMOD","Other indication",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","CLASCOTERONE","Other indication",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","CEDAZURIDINE","Other indication",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","TAZEMETOSTAT","Oncology",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","TAFASITAMAB","Oncology",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","SATRALIZUMAB","Other indication",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","REMIMAZOLAM","Other indication",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","ISATUXIMAB","Oncology",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","TIRBANIBULIN","Other indication",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","SELUMETINIB","Other indication",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","OPICAPONE","Other indication",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","RELUGOLIX","Oncology",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","SACITUZUMAB GOVITECAN","Oncology",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","SACITUZUMAB GOVITECAN","Oncology",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","OSILODROSTAT","Other indication",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","TUCATINIB","Oncology",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","MARGETUXIMAB","Oncology",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","BELANTAMAB MAFODOTIN","Oncology",FALSE,TRUE,NA,0,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","EPTINEZUMAB","Other indication",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","SETMELANOTIDE","Other indication",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","SELPERCATINIB","Oncology",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","PEMIGATINIB","Oncology",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","DECITABINE","Other indication",FALSE,TRUE,TRUE,0.579222954391072,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","CAPMATINIB","Oncology",FALSE,TRUE,NA,0,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","PRALSETINIB","Oncology",FALSE,TRUE,NA,0,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","SOMAPACITAN","Other indication",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","RISDIPLAM","Other indication",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","VILTOLARSEN","Other indication",FALSE,TRUE,TRUE,0.622841989119706,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","RIPRETINIB","Oncology",FALSE,TRUE,TRUE,0.880343776053873,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","AVAPRITINIB","Oncology",FALSE,TRUE,TRUE,0.880343776053873,"ClinVar (Somatic)","Somatic",2020
"gene2phenotype","VIBEGRON","Other indication",FALSE,NA,NA,0,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","TRIHEPTANOIN","No human target",TRUE,NA,NA,NA,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","TEPROTUMUMAB","Other indication",FALSE,NA,NA,0,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","REMDESIVIR","No human target",TRUE,NA,NA,NA,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","PSMA-11 GA-68","No human target",TRUE,NA,NA,NA,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","OLICERIDINE","Other indication",FALSE,NA,NA,0,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","ODESIVIMAB","No human target",TRUE,NA,NA,NA,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","NIFURTIMOX","No human target",TRUE,NA,NA,NA,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","NAXITAMAB","No human target",TRUE,NA,NA,NA,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","MAFTIVIMAB","No human target",TRUE,NA,NA,NA,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","LURBINECTEDIN","No human target",TRUE,NA,NA,NA,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","LUMASIRAN","Other indication",FALSE,NA,NA,0,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","LONAFARNIB","Other indication",FALSE,NA,NA,0,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","LACTITOL","No human target",TRUE,NA,NA,NA,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","INEBILIZUMAB","Other indication",FALSE,NA,NA,0,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","FOSTEMSAVIR","No human target",TRUE,NA,NA,NA,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","FLUOROESTRADIOL F-18","No human target",TRUE,NA,NA,NA,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","FLORTAUCIPIR F-18","No human target",TRUE,NA,NA,NA,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","COPPER DOTATATE CU-64","No human target",TRUE,NA,NA,NA,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","BEROTRALSTAT","Other indication",FALSE,NA,NA,0,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","BEMPEDOIC ACID","Other indication",FALSE,NA,NA,0,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","BEMPEDOIC ACID","Other indication",FALSE,NA,NA,0,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","ATOLTIVIMAB","No human target",TRUE,NA,NA,NA,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","ARTESUNATE","No human target",TRUE,NA,NA,NA,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","ANSUVIMAB","No human target",TRUE,NA,NA,NA,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","AMISULPRIDE","Other indication",FALSE,NA,NA,0,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","ABAMETAPIR","No human target",TRUE,NA,NA,NA,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","RIMEGEPANT","Other indication",FALSE,NA,NA,0,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","OZANIMOD","Other indication",FALSE,NA,NA,0,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","CLASCOTERONE","Other indication",FALSE,NA,NA,0,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","CEDAZURIDINE","Other indication",FALSE,NA,NA,0,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","TAZEMETOSTAT","Oncology",FALSE,NA,NA,0,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","TAFASITAMAB","Oncology",FALSE,NA,NA,0,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","SATRALIZUMAB","Other indication",FALSE,NA,NA,0,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","REMIMAZOLAM","Other indication",FALSE,NA,NA,0,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","ISATUXIMAB","Oncology",FALSE,NA,NA,0,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","TIRBANIBULIN","Other indication",FALSE,NA,NA,0,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","SELUMETINIB","Other indication",FALSE,NA,NA,0,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","OPICAPONE","Other indication",FALSE,NA,NA,0,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","RELUGOLIX","Oncology",FALSE,NA,NA,0,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","SACITUZUMAB GOVITECAN","Oncology",FALSE,NA,NA,0,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","SACITUZUMAB GOVITECAN","Oncology",FALSE,NA,NA,0,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","OSILODROSTAT","Other indication",FALSE,NA,NA,0,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","TUCATINIB","Oncology",FALSE,NA,NA,0,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","MARGETUXIMAB","Oncology",FALSE,NA,NA,0,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","BELANTAMAB MAFODOTIN","Oncology",FALSE,NA,NA,0,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","EPTINEZUMAB","Other indication",FALSE,NA,NA,0,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","SETMELANOTIDE","Other indication",FALSE,NA,NA,0,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","SELPERCATINIB","Oncology",FALSE,NA,NA,0,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","PEMIGATINIB","Oncology",FALSE,NA,NA,0,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","DECITABINE","Other indication",FALSE,NA,NA,0,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","CAPMATINIB","Oncology",FALSE,NA,NA,0,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","PRALSETINIB","Oncology",FALSE,NA,NA,0,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","SOMAPACITAN","Other indication",FALSE,NA,NA,0,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","RISDIPLAM","Other indication",FALSE,NA,NA,0,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","VILTOLARSEN","Other indication",FALSE,TRUE,TRUE,0.607930797611621,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","RIPRETINIB","Oncology",FALSE,NA,NA,0,"gene2phenotype","Rare mendelian",2020
"gene2phenotype","AVAPRITINIB","Oncology",FALSE,NA,NA,0,"gene2phenotype","Rare mendelian",2020
"genomics_england","VIBEGRON","Other indication",FALSE,NA,NA,0,"GEL PanelApp","Rare mendelian",2020
"genomics_england","TRIHEPTANOIN","No human target",TRUE,NA,NA,NA,"GEL PanelApp","Rare mendelian",2020
"genomics_england","TEPROTUMUMAB","Other indication",FALSE,NA,NA,0,"GEL PanelApp","Rare mendelian",2020
"genomics_england","REMDESIVIR","No human target",TRUE,NA,NA,NA,"GEL PanelApp","Rare mendelian",2020
"genomics_england","PSMA-11 GA-68","No human target",TRUE,NA,NA,NA,"GEL PanelApp","Rare mendelian",2020
"genomics_england","OLICERIDINE","Other indication",FALSE,NA,NA,0,"GEL PanelApp","Rare mendelian",2020
"genomics_england","ODESIVIMAB","No human target",TRUE,NA,NA,NA,"GEL PanelApp","Rare mendelian",2020
"genomics_england","NIFURTIMOX","No human target",TRUE,NA,NA,NA,"GEL PanelApp","Rare mendelian",2020
"genomics_england","NAXITAMAB","No human target",TRUE,NA,NA,NA,"GEL PanelApp","Rare mendelian",2020
"genomics_england","MAFTIVIMAB","No human target",TRUE,NA,NA,NA,"GEL PanelApp","Rare mendelian",2020
"genomics_england","LURBINECTEDIN","No human target",TRUE,NA,NA,NA,"GEL PanelApp","Rare mendelian",2020
"genomics_england","LUMASIRAN","Other indication",FALSE,NA,NA,0,"GEL PanelApp","Rare mendelian",2020
"genomics_england","LONAFARNIB","Other indication",FALSE,NA,NA,0,"GEL PanelApp","Rare mendelian",2020
"genomics_england","LACTITOL","No human target",TRUE,NA,NA,NA,"GEL PanelApp","Rare mendelian",2020
"genomics_england","INEBILIZUMAB","Other indication",FALSE,NA,NA,0,"GEL PanelApp","Rare mendelian",2020
"genomics_england","FOSTEMSAVIR","No human target",TRUE,NA,NA,NA,"GEL PanelApp","Rare mendelian",2020
"genomics_england","FLUOROESTRADIOL F-18","No human target",TRUE,NA,NA,NA,"GEL PanelApp","Rare mendelian",2020
"genomics_england","FLORTAUCIPIR F-18","No human target",TRUE,NA,NA,NA,"GEL PanelApp","Rare mendelian",2020
"genomics_england","COPPER DOTATATE CU-64","No human target",TRUE,NA,NA,NA,"GEL PanelApp","Rare mendelian",2020
"genomics_england","BEROTRALSTAT","Other indication",FALSE,NA,NA,0,"GEL PanelApp","Rare mendelian",2020
"genomics_england","BEMPEDOIC ACID","Other indication",FALSE,NA,NA,0,"GEL PanelApp","Rare mendelian",2020
"genomics_england","BEMPEDOIC ACID","Other indication",FALSE,NA,NA,0,"GEL PanelApp","Rare mendelian",2020
"genomics_england","ATOLTIVIMAB","No human target",TRUE,NA,NA,NA,"GEL PanelApp","Rare mendelian",2020
"genomics_england","ARTESUNATE","No human target",TRUE,NA,NA,NA,"GEL PanelApp","Rare mendelian",2020
"genomics_england","ANSUVIMAB","No human target",TRUE,NA,NA,NA,"GEL PanelApp","Rare mendelian",2020
"genomics_england","AMISULPRIDE","Other indication",FALSE,NA,NA,0,"GEL PanelApp","Rare mendelian",2020
"genomics_england","ABAMETAPIR","No human target",TRUE,NA,NA,NA,"GEL PanelApp","Rare mendelian",2020
"genomics_england","RIMEGEPANT","Other indication",FALSE,NA,NA,0,"GEL PanelApp","Rare mendelian",2020
"genomics_england","OZANIMOD","Other indication",FALSE,NA,NA,0,"GEL PanelApp","Rare mendelian",2020
"genomics_england","CLASCOTERONE","Other indication",FALSE,NA,NA,0,"GEL PanelApp","Rare mendelian",2020
"genomics_england","CEDAZURIDINE","Other indication",FALSE,NA,NA,0,"GEL PanelApp","Rare mendelian",2020
"genomics_england","TAZEMETOSTAT","Oncology",FALSE,NA,NA,0,"GEL PanelApp","Rare mendelian",2020
"genomics_england","TAFASITAMAB","Oncology",FALSE,NA,NA,0,"GEL PanelApp","Rare mendelian",2020
"genomics_england","SATRALIZUMAB","Other indication",FALSE,NA,NA,0,"GEL PanelApp","Rare mendelian",2020
"genomics_england","REMIMAZOLAM","Other indication",FALSE,NA,NA,0,"GEL PanelApp","Rare mendelian",2020
"genomics_england","ISATUXIMAB","Oncology",FALSE,NA,NA,0,"GEL PanelApp","Rare mendelian",2020
"genomics_england","TIRBANIBULIN","Other indication",FALSE,NA,NA,0,"GEL PanelApp","Rare mendelian",2020
"genomics_england","SELUMETINIB","Other indication",FALSE,NA,NA,0,"GEL PanelApp","Rare mendelian",2020
"genomics_england","OPICAPONE","Other indication",FALSE,NA,NA,0,"GEL PanelApp","Rare mendelian",2020
"genomics_england","RELUGOLIX","Oncology",FALSE,NA,NA,0,"GEL PanelApp","Rare mendelian",2020
"genomics_england","SACITUZUMAB GOVITECAN","Oncology",FALSE,NA,NA,0,"GEL PanelApp","Rare mendelian",2020
"genomics_england","SACITUZUMAB GOVITECAN","Oncology",FALSE,NA,NA,0,"GEL PanelApp","Rare mendelian",2020
"genomics_england","OSILODROSTAT","Other indication",FALSE,NA,NA,0,"GEL PanelApp","Rare mendelian",2020
"genomics_england","TUCATINIB","Oncology",FALSE,NA,NA,0,"GEL PanelApp","Rare mendelian",2020
"genomics_england","MARGETUXIMAB","Oncology",FALSE,NA,NA,0,"GEL PanelApp","Rare mendelian",2020
"genomics_england","BELANTAMAB MAFODOTIN","Oncology",FALSE,NA,NA,0,"GEL PanelApp","Rare mendelian",2020
"genomics_england","EPTINEZUMAB","Other indication",FALSE,NA,NA,0,"GEL PanelApp","Rare mendelian",2020
"genomics_england","SETMELANOTIDE","Other indication",FALSE,NA,NA,0,"GEL PanelApp","Rare mendelian",2020
"genomics_england","SELPERCATINIB","Oncology",FALSE,NA,NA,0,"GEL PanelApp","Rare mendelian",2020
"genomics_england","PEMIGATINIB","Oncology",FALSE,NA,NA,0,"GEL PanelApp","Rare mendelian",2020
"genomics_england","DECITABINE","Other indication",FALSE,NA,NA,0,"GEL PanelApp","Rare mendelian",2020
"genomics_england","CAPMATINIB","Oncology",FALSE,NA,NA,0,"GEL PanelApp","Rare mendelian",2020
"genomics_england","PRALSETINIB","Oncology",FALSE,NA,NA,0,"GEL PanelApp","Rare mendelian",2020
"genomics_england","SOMAPACITAN","Other indication",FALSE,TRUE,TRUE,0.889774270171009,"GEL PanelApp","Rare mendelian",2020
"genomics_england","RISDIPLAM","Other indication",FALSE,TRUE,NA,0,"GEL PanelApp","Rare mendelian",2020
"genomics_england","VILTOLARSEN","Other indication",FALSE,TRUE,TRUE,0.928566906455679,"GEL PanelApp","Rare mendelian",2020
"genomics_england","RIPRETINIB","Oncology",FALSE,TRUE,TRUE,0.892262513004771,"GEL PanelApp","Rare mendelian",2020
"genomics_england","AVAPRITINIB","Oncology",FALSE,TRUE,TRUE,0.892262513004771,"GEL PanelApp","Rare mendelian",2020
"impc","VIBEGRON","Other indication",FALSE,NA,NA,0,"Mouse model (IMPC)","Mouse model",2020
"impc","TRIHEPTANOIN","No human target",TRUE,NA,NA,NA,"Mouse model (IMPC)","Mouse model",2020
"impc","TEPROTUMUMAB","Other indication",FALSE,NA,NA,0,"Mouse model (IMPC)","Mouse model",2020
"impc","REMDESIVIR","No human target",TRUE,NA,NA,NA,"Mouse model (IMPC)","Mouse model",2020
"impc","PSMA-11 GA-68","No human target",TRUE,NA,NA,NA,"Mouse model (IMPC)","Mouse model",2020
"impc","OLICERIDINE","Other indication",FALSE,NA,NA,0,"Mouse model (IMPC)","Mouse model",2020
"impc","ODESIVIMAB","No human target",TRUE,NA,NA,NA,"Mouse model (IMPC)","Mouse model",2020
"impc","NIFURTIMOX","No human target",TRUE,NA,NA,NA,"Mouse model (IMPC)","Mouse model",2020
"impc","NAXITAMAB","No human target",TRUE,NA,NA,NA,"Mouse model (IMPC)","Mouse model",2020
"impc","MAFTIVIMAB","No human target",TRUE,NA,NA,NA,"Mouse model (IMPC)","Mouse model",2020
"impc","LURBINECTEDIN","No human target",TRUE,NA,NA,NA,"Mouse model (IMPC)","Mouse model",2020
"impc","LUMASIRAN","Other indication",FALSE,NA,NA,0,"Mouse model (IMPC)","Mouse model",2020
"impc","LONAFARNIB","Other indication",FALSE,NA,NA,0,"Mouse model (IMPC)","Mouse model",2020
"impc","LACTITOL","No human target",TRUE,NA,NA,NA,"Mouse model (IMPC)","Mouse model",2020
"impc","INEBILIZUMAB","Other indication",FALSE,NA,NA,0,"Mouse model (IMPC)","Mouse model",2020
"impc","FOSTEMSAVIR","No human target",TRUE,NA,NA,NA,"Mouse model (IMPC)","Mouse model",2020
"impc","FLUOROESTRADIOL F-18","No human target",TRUE,NA,NA,NA,"Mouse model (IMPC)","Mouse model",2020
"impc","FLORTAUCIPIR F-18","No human target",TRUE,NA,NA,NA,"Mouse model (IMPC)","Mouse model",2020
"impc","COPPER DOTATATE CU-64","No human target",TRUE,NA,NA,NA,"Mouse model (IMPC)","Mouse model",2020
"impc","BEROTRALSTAT","Other indication",FALSE,NA,NA,0,"Mouse model (IMPC)","Mouse model",2020
"impc","BEMPEDOIC ACID","Other indication",FALSE,NA,NA,0,"Mouse model (IMPC)","Mouse model",2020
"impc","BEMPEDOIC ACID","Other indication",FALSE,NA,NA,0,"Mouse model (IMPC)","Mouse model",2020
"impc","ATOLTIVIMAB","No human target",TRUE,NA,NA,NA,"Mouse model (IMPC)","Mouse model",2020
"impc","ARTESUNATE","No human target",TRUE,NA,NA,NA,"Mouse model (IMPC)","Mouse model",2020
"impc","ANSUVIMAB","No human target",TRUE,NA,NA,NA,"Mouse model (IMPC)","Mouse model",2020
"impc","AMISULPRIDE","Other indication",FALSE,NA,NA,0,"Mouse model (IMPC)","Mouse model",2020
"impc","ABAMETAPIR","No human target",TRUE,NA,NA,NA,"Mouse model (IMPC)","Mouse model",2020
"impc","RIMEGEPANT","Other indication",FALSE,NA,NA,0,"Mouse model (IMPC)","Mouse model",2020
"impc","OZANIMOD","Other indication",FALSE,NA,NA,0,"Mouse model (IMPC)","Mouse model",2020
"impc","CLASCOTERONE","Other indication",FALSE,NA,NA,0,"Mouse model (IMPC)","Mouse model",2020
"impc","CEDAZURIDINE","Other indication",FALSE,TRUE,NA,0,"Mouse model (IMPC)","Mouse model",2020
"impc","TAZEMETOSTAT","Oncology",FALSE,NA,NA,0,"Mouse model (IMPC)","Mouse model",2020
"impc","TAFASITAMAB","Oncology",FALSE,NA,TRUE,0,"Mouse model (IMPC)","Mouse model",2020
"impc","SATRALIZUMAB","Other indication",FALSE,NA,NA,0,"Mouse model (IMPC)","Mouse model",2020
"impc","REMIMAZOLAM","Other indication",FALSE,NA,NA,0,"Mouse model (IMPC)","Mouse model",2020
"impc","ISATUXIMAB","Oncology",FALSE,NA,TRUE,0,"Mouse model (IMPC)","Mouse model",2020
"impc","TIRBANIBULIN","Other indication",FALSE,NA,NA,0,"Mouse model (IMPC)","Mouse model",2020
"impc","SELUMETINIB","Other indication",FALSE,NA,NA,0,"Mouse model (IMPC)","Mouse model",2020
"impc","OPICAPONE","Other indication",FALSE,TRUE,TRUE,0.278918649944212,"Mouse model (IMPC)","Mouse model",2020
"impc","RELUGOLIX","Oncology",FALSE,NA,NA,0,"Mouse model (IMPC)","Mouse model",2020
"impc","SACITUZUMAB GOVITECAN","Oncology",FALSE,NA,NA,0,"Mouse model (IMPC)","Mouse model",2020
"impc","SACITUZUMAB GOVITECAN","Oncology",FALSE,NA,NA,0,"Mouse model (IMPC)","Mouse model",2020
"impc","OSILODROSTAT","Other indication",FALSE,TRUE,TRUE,0.401952022504184,"Mouse model (IMPC)","Mouse model",2020
"impc","TUCATINIB","Oncology",FALSE,NA,NA,0,"Mouse model (IMPC)","Mouse model",2020
"impc","MARGETUXIMAB","Oncology",FALSE,NA,NA,0,"Mouse model (IMPC)","Mouse model",2020
"impc","BELANTAMAB MAFODOTIN","Oncology",FALSE,TRUE,NA,0,"Mouse model (IMPC)","Mouse model",2020
"impc","EPTINEZUMAB","Other indication",FALSE,TRUE,NA,0,"Mouse model (IMPC)","Mouse model",2020
"impc","SETMELANOTIDE","Other indication",FALSE,TRUE,TRUE,0.822078857955147,"Mouse model (IMPC)","Mouse model",2020
"impc","SELPERCATINIB","Oncology",FALSE,NA,NA,0,"Mouse model (IMPC)","Mouse model",2020
"impc","PEMIGATINIB","Oncology",FALSE,NA,NA,0,"Mouse model (IMPC)","Mouse model",2020
"impc","DECITABINE","Other indication",FALSE,TRUE,NA,0,"Mouse model (IMPC)","Mouse model",2020
"impc","CAPMATINIB","Oncology",FALSE,TRUE,TRUE,0.346642140798146,"Mouse model (IMPC)","Mouse model",2020
"impc","PRALSETINIB","Oncology",FALSE,NA,NA,0,"Mouse model (IMPC)","Mouse model",2020
"impc","SOMAPACITAN","Other indication",FALSE,TRUE,TRUE,0.578297684234055,"Mouse model (IMPC)","Mouse model",2020
"impc","RISDIPLAM","Other indication",FALSE,TRUE,TRUE,0.417298897750557,"Mouse model (IMPC)","Mouse model",2020
"impc","VILTOLARSEN","Other indication",FALSE,TRUE,TRUE,0.449598080354351,"Mouse model (IMPC)","Mouse model",2020
"impc","RIPRETINIB","Oncology",FALSE,TRUE,TRUE,0.467665136871316,"Mouse model (IMPC)","Mouse model",2020
"impc","AVAPRITINIB","Oncology",FALSE,TRUE,TRUE,0.467665136871316,"Mouse model (IMPC)","Mouse model",2020
"intogen","VIBEGRON","Other indication",FALSE,NA,NA,0,"IntOgen","Somatic",2020
"intogen","TRIHEPTANOIN","No human target",TRUE,NA,NA,NA,"IntOgen","Somatic",2020
"intogen","TEPROTUMUMAB","Other indication",FALSE,NA,NA,0,"IntOgen","Somatic",2020
"intogen","REMDESIVIR","No human target",TRUE,NA,NA,NA,"IntOgen","Somatic",2020
"intogen","PSMA-11 GA-68","No human target",TRUE,NA,NA,NA,"IntOgen","Somatic",2020
"intogen","OLICERIDINE","Other indication",FALSE,NA,NA,0,"IntOgen","Somatic",2020
"intogen","ODESIVIMAB","No human target",TRUE,NA,NA,NA,"IntOgen","Somatic",2020
"intogen","NIFURTIMOX","No human target",TRUE,NA,NA,NA,"IntOgen","Somatic",2020
"intogen","NAXITAMAB","No human target",TRUE,NA,NA,NA,"IntOgen","Somatic",2020
"intogen","MAFTIVIMAB","No human target",TRUE,NA,NA,NA,"IntOgen","Somatic",2020
"intogen","LURBINECTEDIN","No human target",TRUE,NA,NA,NA,"IntOgen","Somatic",2020
"intogen","LUMASIRAN","Other indication",FALSE,NA,NA,0,"IntOgen","Somatic",2020
"intogen","LONAFARNIB","Other indication",FALSE,NA,NA,0,"IntOgen","Somatic",2020
"intogen","LACTITOL","No human target",TRUE,NA,NA,NA,"IntOgen","Somatic",2020
"intogen","INEBILIZUMAB","Other indication",FALSE,NA,NA,0,"IntOgen","Somatic",2020
"intogen","FOSTEMSAVIR","No human target",TRUE,NA,NA,NA,"IntOgen","Somatic",2020
"intogen","FLUOROESTRADIOL F-18","No human target",TRUE,NA,NA,NA,"IntOgen","Somatic",2020
"intogen","FLORTAUCIPIR F-18","No human target",TRUE,NA,NA,NA,"IntOgen","Somatic",2020
"intogen","COPPER DOTATATE CU-64","No human target",TRUE,NA,NA,NA,"IntOgen","Somatic",2020
"intogen","BEROTRALSTAT","Other indication",FALSE,NA,NA,0,"IntOgen","Somatic",2020
"intogen","BEMPEDOIC ACID","Other indication",FALSE,NA,NA,0,"IntOgen","Somatic",2020
"intogen","BEMPEDOIC ACID","Other indication",FALSE,NA,NA,0,"IntOgen","Somatic",2020
"intogen","ATOLTIVIMAB","No human target",TRUE,NA,NA,NA,"IntOgen","Somatic",2020
